0.34315075415946783	0.15384770693311312
0.12377007385511296	0.6085709715056048
0.23297610433310056	0.8873118184577137
0.18651364433280426	0.8580718669879674
0.34565836828505225	0.9759609090691983
0.6037869159159251	0.18965635979280604
0.22389061090990292	0.9233553462372354
0.273987850092937	0.181907005660485
0.06634874266562052	0.6987163925587371
0.9764026165673239	0.4088348746882311
0.3445142833702871	0.03333016043654058
0.029569951498671365	0.6404758501317208
0.13570719269769915	0.4146176027355407
0.6868163458693742	0.7044237425347986
0.35024945052399015	0.6134516890407941
0.6984086797619218	0.8629443908270507
0.4359566950888908	0.5640520546943808
0.24051448248139995	0.27675566611051927
0.6096423391091157	0.6773741988513017
0.3013322173000714	0.48359669317414744
0.19994962976485375	0.7898937410611802
0.7282882969570587	0.8622849055596896
0.14107392416525222	0.8593397154611879
0.6756233338232778	0.480889240240306
0.5339947034126508	0.8059074838289332
0.38858580188553105	0.8710627386309163
0.06390519941448258	0.6702387004448198
0.6029602822543283	0.9116198871671097
0.021890009436243307	0.11602188668331082
0.9405608666453292	0.46645009334753196
0.8198180120819236	0.01318818962007362
0.6580948029267538	0.22595903334692968
0.6000364643283214	0.055352287944376855
0.19629395448395437	0.9333178265514501
0.8567908695200044	0.741007287644232
0.9049821395132123	0.5140771504087035
0.32163863075054955	0.6815869523661888
0.15010701699984363	0.893938497210152
0.04592952805118222	0.9022706054623524
0.6202159058130182	0.0422828661974578
0.05937776590966104	0.9675990299656502
0.5110857607598669	0.3240381308624849
0.8908744935955621	0.508209027017434
0.8901107454246697	0.7051742082222717
0.7862599736560492	0.598457962419581
0.1384685898148179	0.23407338416554246
0.07925666364712003	0.05968549553400637
0.49295884916780386	0.7629560601781902
0.23567353892989684	0.336892331272149
0.687223623832823	0.8628237368522859
0.7639090837991985	0.39053414528398567
0.7705657277131742	0.011681616401897799
0.4017305397819545	0.7584229354444878
0.8316933676366117	0.14137292925606904
0.42553221540239283	0.20887847444344032
0.24074139563368036	0.32172211494484904
0.09034134664746829	0.4524626172741436
0.7604872879313619	0.9943114864721544
0.9247343959972928	0.247734283729938
0.7080411518709658	0.08111066221494412
0.8958010913389424	0.8013957469430989
0.23332589744714405	0.3041977400117891
0.43571845707625556	0.8550768679362085
0.5405726405252433	0.2792409108424836
0.2458006798068395	0.31547190295328165
0.09282521227785712	0.007998170070210753
0.483004343120525	0.5489133645707396
0.9014516031267817	0.21189920797027795
0.09723418138705808	0.01590362669905343
0.39157881163242514	0.736730805809641
0.06411049365809651	0.5534967416380852
0.7745204742034753	0.7640391754560034
0.3417539133714539	0.982791115664058
0.724853383829507	0.15782013399291328
0.8423568505869419	0.48479685136135797
0.3620996790261757	0.09275178611529278
0.2366592408175412	0.6643688665767639
0.946547766166131	0.5573383481934159
0.08011386586644764	0.2629814619465979
0.5331814389450389	0.884361240131493
0.2723833164370165	0.5223585487808834
0.2190061693874953	0.4444659308005112
0.34778993122230584	0.7040977583364623
0.16115554745547778	0.44624083279099347
0.44162278543040523	0.7931316413817784
0.03983794730452206	0.9468663075799728
0.9012061176237873	0.8982783153491285
0.9163383943325355	0.29296654597840477
0.28246374738178204	0.5765385118967745
0.9173242128308496	0.41448544601921145
0.41328518965942207	0.9304365439790121
0.8243451932930208	0.9344204262316707
0.3105278844179483	0.7585790014892807
0.21210007396500208	0.9480332538590843
0.36164789861666136	0.282419191012074
0.47091444246183334	0.3910460296185737
0.9537526597743288	0.7330317661768923
0.856490818257281	0.21588101673234372
0.24425013462165102	0.29118749862895676
0.1474668993542675	0.9607085283710555
